node1,node2,label
15784,46265,0
47352,23524,0
17993,35682,1
42930,5033,1
16938,37365,0
21142,15798,1
22741,15675,0
14197,46393,1
31168,41434,1
29946,32550,1
11079,15166,0
49393,26727,0
43235,41371,0
18282,41740,0
19116,45781,0
49295,42701,0
32303,25863,1
30248,1583,1
26805,6674,0
44709,48719,1
45293,37424,0
6458,14260,1
28836,17723,0
27891,11322,1
50840,1755,0
51781,14980,1
45369,15398,0
46999,22566,1
51852,12536,1
36919,15166,0
24561,7281,0
36548,39698,0
33041,40508,0
13372,12425,1
2226,33188,0
24089,13943,0
31525,47975,1
4407,33431,0
31899,8571,1
634,49732,0
21010,10564,1
35391,24959,0
29148,2101,0
17198,10667,1
35162,30174,0
16388,18436,0
38236,32708,1
18991,39593,0
27240,9634,0
49040,7457,1
2897,40704,0
52011,12439,0
27054,12468,0
20901,44729,1
49036,50242,0
9108,21791,1
27313,9228,0
8035,43525,1
37600,25402,0
20286,50481,1
10929,46399,0
21462,2890,0
37544,38160,0
36796,32705,0
2187,31687,1
8689,42674,0
37019,12795,0
49603,37390,0
8815,15458,0
13657,50939,0
50606,24952,0
16276,15252,0
48305,37589,1
37820,25852,0
203,25651,0
23427,18002,0
15615,50473,1
38201,34003,0
23222,1381,0
10142,47993,1
51793,4630,0
31842,27331,1
26740,41052,0
37119,19733,0
23440,9786,1
16285,47501,0
19049,13324,0
21284,46325,0
11204,7391,1
49366,33735,1
40409,49762,0
1885,752,0
15099,10077,0
22388,16692,0
33326,23087,0
8663,51679,0
5252,43859,1
9167,41361,1
50038,35599,0
16852,51919,0
11099,31867,1
14209,7457,1
34300,6071,0
30624,34988,1
46279,25179,0
16574,37070,1
28370,35223,0
8789,19757,1
34607,13773,1
4537,51781,1
23005,1088,0
22401,15370,1
36725,33097,0
18235,4612,0
46146,42998,0
48530,34558,0
43369,22014,0
6662,32588,0
8690,11463,1
8865,13372,1
33258,52111,1
9576,26800,0
24300,35954,1
49531,22751,0
49871,6039,1
30869,19054,1
23263,8079,0
31281,1622,0
41460,36305,0
19630,18153,1
13022,35312,0
19646,49963,1
45739,2181,0
38189,6485,0
49306,36794,1
45548,41691,1
50525,33185,0
1058,51729,0
50537,48646,1
10246,9966,1
50688,38835,0
30367,20039,1
31301,45553,0
32017,36800,0
25976,23569,1
46507,20734,0
35056,27082,0
49886,16504,1
43991,39880,0
44777,45770,0
22156,23172,0
17630,26927,1
44563,45128,0
48477,21891,0
5651,116,0
26889,41022,1
48373,18927,1
3164,13965,1
28813,50889,1
25658,49376,0
42687,12673,0
7869,9708,0
50436,5628,1
37749,22418,0
34822,47120,1
24323,32992,1
43974,7958,0
50157,18873,0
24403,37810,0
10014,31917,0
11760,21275,1
38304,13943,1
47941,23286,1
17034,34821,0
25501,30347,0
47351,45023,1
1291,48722,0
11731,33196,0
30224,31702,0
47641,17520,0
25168,35703,0
39805,12167,0
4561,28483,0
1430,20286,0
44645,19859,0
36748,42604,0
236,8573,0
24432,12535,1
39321,32019,1
9120,38246,0
32534,32066,1
13512,50198,0
34399,39096,1
28201,2122,1
27071,35195,0
48304,9784,1
10288,51993,1
38743,26315,0
24288,22868,1
41937,36846,0
2811,22990,1
48682,22317,0
9326,11455,1
23159,38728,0
38871,45790,0
6409,4847,0
12909,50520,1
12588,37692,0
15687,10894,0
50698,3864,0
8115,28278,1
2866,11782,0
6521,44274,0
2618,31202,0
14711,24105,0
45133,28189,0
42295,16533,0
51264,34492,1
24588,34271,0
13367,22402,0
15107,41798,1
9383,42123,0
32963,40674,1
22649,295,1
24189,3052,0
43318,45396,0
29782,20497,0
16009,49186,0
13611,30336,0
29431,43463,0
25638,7959,0
7391,34231,1
24615,11972,1
21775,48938,1
10787,42803,0
8115,23458,1
42829,49564,1
29632,12951,1
34946,29712,0
43318,47619,0
11840,16063,0
28873,37814,0
48304,40523,1
33691,50329,1
37847,44819,0
40857,9154,0
47620,26015,0
34185,50544,1
48184,19199,0
19938,24421,0
18487,9934,0
4487,32655,0
35309,12301,0
49343,46693,1
21782,28580,0
6792,35784,0
23573,18326,1
40204,21640,0
7996,35674,0
2521,12597,0
18978,299,0
26082,21413,1
40942,27224,0
32019,30419,1
3776,9442,1
40620,18468,1
18832,1141,0
17821,6072,1
36022,20464,0
39919,16038,1
44067,345,1
50591,44355,1
27018,26003,0
1504,11811,1
44294,36146,0
16405,6154,1
43440,37589,1
41742,8534,0
13023,48089,1
12388,42867,0
19878,7420,1
4817,42653,0
29870,5660,0
27743,49663,0
48516,36529,0
12846,46351,0
3518,16007,1
35945,931,1
2445,18978,0
25351,44943,0
37740,36920,0
40680,43736,1
32424,28176,1
26398,44058,1
40068,13006,1
6047,29536,0
48020,16978,1
21732,38030,0
9816,12734,0
4018,37101,0
27945,43372,1
32604,20425,0
2675,27257,0
46081,6249,1
31291,46777,0
25765,30036,0
16650,28946,0
9588,43565,1
14980,15697,1
31613,48286,0
17544,7614,1
51690,21716,0
6715,20288,0
12814,23230,1
22818,20238,0
30367,12448,0
49255,25249,1
31742,23084,0
9641,6528,0
42512,12620,1
19835,49523,1
33453,38676,0
47454,17699,0
39975,4523,1
41290,10069,0
49609,51363,1
26458,37378,0
34100,27392,0
32811,35994,0
23246,2131,0
37167,15097,1
29202,19624,0
51014,30703,1
5791,33299,1
42869,51676,0
27095,11711,0
12562,7053,0
47473,9550,0
24496,39297,1
37695,6962,0
16583,1611,1
14331,36320,0
44545,34787,0
38983,48253,0
4314,26630,0
7327,33700,0
1795,26133,0
22036,25234,0
8809,4875,0
39788,9340,0
34132,25202,0
47354,20500,1
31765,11037,1
28561,21209,0
32253,35138,0
224,45546,0
36005,39673,1
24507,51063,0
52091,44978,1
6523,20476,0
11097,36522,0
47734,26520,1
11344,27549,0
48191,242,1
6392,37627,0
36658,33644,0
1504,3786,0
32790,6891,1
485,19214,0
931,21069,1
19993,52006,0
9086,50544,1
557,40504,0
22770,30996,0
20448,21917,1
17258,44913,0
47451,38368,0
11991,50902,0
31421,43180,1
37947,4264,1
11,42592,1
9089,21476,0
526,20178,0
45134,29867,0
47038,38915,0
366,223,0
31525,8278,1
26813,6282,0
23694,7390,0
25909,12535,1
2391,33270,0
30641,23051,0
8322,21678,0
17220,17416,0
39238,38451,0
44061,12617,0
16568,8335,1
33355,41508,1
25325,34215,1
43111,22485,1
31103,11614,0
32387,24453,1
635,21453,0
18689,42347,0
31201,46901,0
24351,50331,0
12752,46832,0
47879,46543,1
360,18246,0
29760,7132,0
37227,37149,1
36446,32541,0
7613,42073,0
22788,26478,0
12902,11928,0
2963,45807,1
35106,1341,0
43023,29509,1
42182,42715,0
49567,36787,1
9080,34124,0
33832,33900,0
18924,32977,1
34804,35751,0
50285,25710,0
25173,9332,0
47444,9442,1
13929,28618,0
2319,14086,0
33974,46969,0
3935,29396,1
25327,16865,1
30943,49078,1
48622,3851,0
3837,27596,0
14315,27977,1
1981,16676,0
4180,29423,0
25273,49796,0
30970,35175,1
14831,39354,0
38427,17992,0
27621,27878,0
36168,38103,0
14048,26201,1
19469,24619,1
20679,48304,1
21523,14239,0
29,46479,0
32781,12150,1
16282,26,0
48822,27615,1
46916,15106,0
14371,29730,1
32827,38392,0
40047,6915,1
42987,27550,1
1480,16740,1
24871,3620,0
13692,23455,1
7728,28589,0
4669,10288,1
4537,49871,1
50906,1341,0
50236,49293,0
25850,14238,0
44039,51059,0
18011,7262,0
21232,31674,1
31981,46054,0
41971,29550,0
51079,37110,1
19075,13430,0
7482,11284,0
50875,47351,1
31257,33087,0
50563,51507,1
3109,12425,1
4385,26753,0
27978,26435,0
44729,34497,1
9703,4487,0
33785,12409,0
40158,19642,1
1191,38578,0
44597,7465,0
20205,29964,0
23268,6133,0
47852,26169,0
34461,26903,0
25488,34221,0
43491,20496,0
16119,18101,1
23146,48861,1
41180,31687,1
18060,41613,0
31862,437,0
7669,12320,0
28018,46592,0
8865,37028,1
39788,50189,0
38820,33569,0
41694,27029,0
48591,37196,0
30007,12795,0
28222,16206,0
48618,33128,1
5416,26915,1
11248,43491,0
31740,7576,1
1630,16494,1
3059,29293,0
49705,26866,0
36657,11271,0
33141,46529,0
22642,44932,0
24586,6458,0
33103,28022,0
18667,15347,0
25994,11631,0
36903,35671,0
22317,49483,1
21780,17280,1
1070,23264,1
18088,46985,1
3543,23105,0
24419,16357,0
47344,32840,1
187,33491,1
37720,27952,0
50010,19400,0
7324,292,0
9026,28278,1
32841,21629,0
4947,16924,0
18516,3667,0
31781,34274,0
21696,45071,0
45382,27256,0
27615,50139,0
8023,35415,0
3371,28719,0
9932,5316,1
51432,29110,0
49871,3098,0
38307,30665,0
17460,16889,0
40133,23393,1
11446,10112,0
17639,43709,1
2242,6083,0
40571,8728,1
38314,48976,0
17149,2990,0
46601,1801,1
15460,31640,0
45161,18088,0
49286,34727,1
1473,43688,1
3123,14222,1
41320,51502,1
1611,15845,1
10096,22128,0
16504,33258,1
22303,20532,1
33419,17515,1
21251,24224,0
46271,51412,0
2782,6532,0
30458,30434,0
22258,6515,0
1657,19964,0
9087,349,1
38949,2075,1
46873,31028,0
11578,6914,1
3115,6683,1
21175,41064,1
17745,10541,0
19005,3480,1
22868,24432,1
22851,19066,0
30110,11709,0
18189,36987,1
12153,11798,0
595,17989,0
12291,44981,1
51122,8967,0
39741,5881,1
5533,32483,1
2178,43546,1
45078,28510,0
34671,44991,0
41352,49338,0
13241,45569,1
18286,20264,0
20773,8706,1
38721,48221,0
34538,26948,1
51623,14635,0
11189,50296,1
40138,29915,0
26314,33590,0
5093,52192,1
29235,37696,0
33297,46371,0
17246,45335,0
6780,435,0
37944,13914,0
8023,32551,0
41559,5497,1
6196,14926,0
11548,11635,1
23348,41691,1
38451,48994,0
29309,23241,0
46912,11332,1
11782,49287,0
20226,12596,0
12065,7624,1
25672,1692,0
37279,26321,0
23685,9798,0
10163,6619,0
28904,48053,0
34448,22000,0
42355,22913,0
8290,19918,0
16718,47190,0
38217,51155,0
24288,25047,1
6780,35154,0
39956,21408,0
32063,19018,0
25761,33143,0
49701,10200,1
40713,42872,0
4116,48818,1
32939,38160,0
445,20229,0
6039,8812,1
29356,51715,0
22642,3781,1
2158,31993,1
21961,23455,1
9599,36770,1
24669,13552,0
23050,40893,0
20791,9042,1
26123,10977,0
23998,34349,1
15289,17390,1
40871,19041,0
39503,9146,1
10913,35613,1
35358,45846,0
738,19013,0
21069,43893,1
46292,24451,0
50167,14011,0
35072,24875,0
14209,11,1
16050,11574,1
24218,31687,1
2723,4166,0
19261,12085,0
14653,51812,0
3809,45066,0
32053,14380,1
30337,33376,1
21898,11037,1
37290,49047,0
1789,37380,1
24758,9784,1
32552,7619,1
29856,20831,0
48618,22514,1
12524,590,0
37671,33530,0
5791,14934,1
8926,7357,0
33,21451,1
2927,48132,0
22554,51370,0
36688,7194,0
37468,8544,0
27538,30776,1
50252,12574,0
45917,25698,1
38003,41183,0
25249,36747,1
242,34263,1
52079,34489,0
2435,10181,1
40306,40513,0
47731,46663,1
8903,15470,0
8125,44971,0
5596,36995,0
50041,12891,1
51570,23868,1
51168,5816,1
29521,33134,1
51401,15240,0
15515,22838,1
1242,12329,1
39076,9222,1
12147,12393,0
43538,27919,0
23999,40256,1
50632,27831,1
21186,8984,0
25275,44881,0
31164,16606,0
38718,28517,1
50886,52244,0
22566,6746,0
28759,37506,1
3075,10744,0
36872,49873,1
43146,35935,1
50504,9693,0
22136,17814,0
28927,38193,0
49806,11151,1
21345,39819,1
27394,10797,1
45822,46657,0
27812,15552,0
5791,39041,1
21538,35505,1
9463,10506,0
14165,47545,0
44944,21181,0
5460,11393,0
4290,45174,0
23755,19458,0
48346,29879,1
43501,6632,0
24071,34417,0
46456,47698,0
37862,43305,0
9284,20771,0
11382,39328,0
47244,41534,0
17567,30234,0
14282,12297,0
48561,49274,0
39009,9367,0
52340,11562,0
12194,11399,0
377,39372,0
15063,27902,1
19476,50714,0
8930,2501,1
36335,16285,1
22351,7099,0
36632,2418,0
37802,20321,0
19601,34114,1
16144,2812,1
34570,13873,1
40760,9327,0
26842,8025,0
47734,35703,1
36493,42677,1
30111,32709,0
2942,41152,0
41255,28356,1
31046,13651,1
19950,14869,0
39015,14096,0
71,48662,0
18601,25744,1
44838,9089,0
10543,42173,1
16685,16440,1
32104,51288,0
15615,46536,1
40780,10346,1
34654,25102,0
38820,23926,0
40271,38751,0
5860,43997,1
2463,15912,0
52067,33215,0
48654,7801,0
35705,47301,1
43912,37380,1
46059,43677,0
36060,29654,1
29194,35526,0
20445,41756,0
4075,39099,1
32061,44375,1
28535,48804,1
33324,45261,0
18412,14666,1
31255,41609,0
34046,33066,0
20642,13168,0
297,49168,0
45970,48409,0
27726,10133,0
18311,17148,0
27256,31949,0
13629,23724,1
9923,7024,0
49610,18816,1
38031,25351,0
32099,10586,0
13387,16978,1
16139,30477,1
24446,9681,1
12490,20517,1
28016,28726,0
42544,25241,1
18114,44043,1
41470,32784,0
24889,48613,1
24262,38257,1
16391,11076,0
5615,1107,0
14431,26452,0
36015,23660,1
21125,29719,1
14070,6239,0
24538,29083,0
51474,51116,0
44290,10701,0
26366,1741,1
49242,16912,0
48686,10128,0
3718,38260,0
11452,4571,0
12687,32126,0
37558,22315,0
5046,48394,1
45957,6581,1
3948,39246,1
33138,32523,0
1777,21057,0
21867,3403,0
13063,30446,0
36710,48032,0
43033,32482,1
24431,9645,1
8084,9989,0
37394,1364,0
48940,39196,0
10153,34920,0
50920,42650,0
35050,48579,0
17665,7030,1
1270,40597,0
40352,13912,1
6293,16978,1
41030,21394,0
47250,20170,0
46239,39340,1
47341,1184,0
37591,36292,0
21837,49431,0
20351,46637,0
1996,26534,1
10644,34501,1
26428,27956,0
29669,21237,1
18944,36214,1
3859,12617,0
44243,12044,0
17123,22080,0
49639,41838,0
607,18074,0
20852,5665,0
46699,39120,0
16939,36498,1
29515,4957,1
37988,34897,1
36238,16535,1
33541,31507,0
46084,45122,0
25016,33627,0
39112,19298,0
8856,36917,0
35058,41401,0
27725,2114,0
31585,41267,0
762,7966,1
8085,21726,1
37541,7341,1
50333,47672,0
48226,21024,0
11740,13394,0
26856,51219,0
3243,40718,0
44718,45276,0
33654,40403,1
9104,22207,0
26818,3348,1
28415,51345,0
8203,16508,0
28138,44278,0
23791,16831,0
33948,382,0
49306,26472,1
24813,39297,1
30010,18155,1
8048,34108,0
39958,12908,0
49013,36292,1
2402,47349,0
45290,8458,1
48369,32052,0
57,23081,0
13689,42464,1
13468,7205,0
43478,45537,1
15063,38438,1
42030,16690,1
7921,40242,0
6201,25976,0
38512,48978,0
30075,30910,0
16598,40206,0
50462,52103,0
4453,38117,1
7993,27892,0
38768,2178,1
8748,7570,1
17295,22427,0
36882,18280,0
10668,37651,1
23471,41896,0
50473,48381,1
29293,988,1
9614,34468,0
47062,44429,0
19694,13977,0
5416,14260,1
24556,22585,0
45444,1611,1
33456,23616,1
9345,16567,0
3221,241,0
16765,4822,0
35192,23230,1
38397,49926,1
20791,30624,1
13782,6290,1
52087,7941,1
16119,43180,1
8608,821,0
37328,50261,0
4044,39013,0
37781,3508,0
2403,45427,0
19144,2318,1
18119,23208,0
49930,8217,1
27769,37973,0
45217,36789,0
51558,4134,1
36759,28348,0
13557,43893,1
8591,51233,1
16440,39685,1
11578,15345,0
22146,16205,0
7055,40068,0
22213,37413,0
51313,10873,0
26593,50101,1
12666,39449,0
25403,50420,0
17461,26786,0
23555,31177,0
49489,34827,0
51108,29719,1
27923,40314,0
14541,28137,0
7945,30413,0
41789,28918,1
51781,51233,1
37903,35127,0
32080,29982,0
40930,16803,1
9232,30043,1
24323,18700,1
13464,29596,1
20302,3222,0
25458,34246,0
25711,9867,0
7257,49439,0
7155,3360,0
22538,40549,0
48297,49824,1
37975,45705,0
21003,25343,1
41174,43563,0
5743,35387,0
6313,406,1
5230,9525,1
26331,33403,0
45967,12421,1
4864,9171,0
27019,16737,0
33749,49695,0
36794,49219,1
9637,39099,0
16646,26335,1
26024,22184,0
26297,6717,0
45391,37317,0
26691,52102,0
33497,44058,1
38356,40753,1
35573,20744,0
25760,3231,0
3845,32552,1
45800,12884,1
38472,7032,0
47669,46663,1
46154,47315,1
20721,1430,0
32952,23868,1
13447,24218,1
29156,24034,0
8214,25962,0
42851,27290,0
38329,14589,0
39623,27077,0
20110,48371,0
23518,40474,0
13251,34782,0
10793,29689,0
19396,25237,0
38573,45700,0
52170,49151,0
29152,17377,0
50865,18375,1
12013,14654,1
10821,26399,0
1324,51947,0
3428,35938,1
10703,50918,1
26889,1352,1
20642,19413,0
51264,47235,1
31573,17328,0
3831,28516,1
34897,17515,1
41643,5378,0
30123,18732,0
29689,33595,1
43128,31829,1
1242,1037,1
18776,48452,1
24106,1174,0
12631,10307,1
33561,3032,0
29706,31355,0
43948,48232,1
11251,2329,0
34819,3373,1
16685,1352,1
20340,5177,0
36682,25760,0
17057,43016,1
31756,22860,0
34173,3524,0
26861,26077,1
30374,6791,0
36116,6723,0
10834,16414,1
43639,11973,1
2665,14343,0
30953,49103,0
30337,41217,1
42032,6961,1
41473,8750,0
15303,29218,0
6321,28563,0
22303,31159,1
38991,49722,0
34308,19980,0
27824,9207,0
22958,28720,1
4537,30879,1
38157,25000,0
28259,35789,1
18431,20302,0
41558,8891,1
42505,39677,0
46772,18284,0
48362,16536,0
9043,1593,1
2602,14624,0
32924,7771,0
47731,7391,1
31740,8941,1
7209,46009,0
28961,27829,0
45879,51652,0
35748,35845,0
36493,24623,1
27182,34503,0
20,12113,1
43948,18114,1
17809,32423,0
1150,15048,0
10837,50597,0
48020,38922,1
31563,23079,0
24831,28474,1
16053,48194,0
1203,11963,1
40403,14320,0
12890,50563,1
47120,37232,1
19255,5136,0
13372,38504,1
10514,23820,0
35155,29381,0
3543,9861,1
19958,7612,0
49053,32303,1
8337,47975,1
36592,48571,0
17483,51720,0
2121,30030,1
4381,33895,0
11617,45558,0
7696,47102,0
45715,6222,0
48729,43665,0
38264,39894,1
28357,18780,0
33852,50543,1
2724,30742,0
27559,49247,1
37121,3128,1
21555,52184,0
41677,28477,0
46536,46393,1
33350,15121,1
16860,32015,0
36214,24623,1
30845,17223,0
3803,10054,0
6940,19881,0
22360,9442,1
26404,48353,0
23364,4722,0
45113,33315,0
8571,1277,1
948,10829,0
46998,35458,1
42347,38146,1
21721,1667,1
22741,34291,0
3983,48722,0
8073,39407,0
36901,18835,0
30114,50353,0
4596,44729,1
8197,41771,0
28809,15981,1
34888,11929,0
9472,6419,1
14898,48486,0
49401,28092,0
7038,33253,0
18093,1004,1
5844,42188,0
10054,28697,0
47618,30373,1
14197,37229,1
3072,47773,0
24889,46490,1
19386,16094,0
2916,23155,0
49306,10665,1
34107,6703,0
14715,8208,1
49765,14197,0
41249,36932,0
24424,15343,1
14281,25456,0
33497,9026,1
21633,5427,0
47800,21304,0
42963,10308,0
16685,2750,1
12900,24114,0
18457,49376,0
26889,8842,1
42076,29020,0
15805,35746,1
18729,10237,0
37081,22067,1
3814,23892,0
38025,40513,1
3309,3294,1
15981,51435,0
7125,3527,0
34753,15298,0
27876,49378,0
302,8254,0
14371,31159,1
11099,4083,1
2473,21449,0
8123,10653,0
49308,29921,0
38205,20880,1
8520,3430,1
2285,14979,0
13129,33433,0
29785,3450,0
42794,3591,1
7389,25598,1
4899,6875,1
25945,28303,1
3294,45043,0
34735,45955,0
11406,34892,0
22669,22172,0
16618,41168,0
15117,50563,1
3376,9892,1
47062,1286,0
27103,40100,0
3359,12820,0
35856,5316,1
41559,18384,1
25945,30441,1
28021,3497,0
18382,8822,0
28210,4020,0
36644,25909,1
29730,37730,1
48952,30777,0
36104,14450,1
42021,28851,1
10842,18402,0
47094,43052,0
17117,42284,1
18584,22228,0
20072,43442,0
48448,11007,1
6092,46370,0
37737,12329,1
49135,17311,0
8712,52391,0
18690,14136,0
42036,44031,0
19371,38117,0
15930,41650,0
30947,38778,0
37380,46543,1
28081,43678,0
10646,7989,1
30341,51219,0
4690,49024,0
24792,31159,1
49824,8521,1
26846,11335,0
12923,43464,1
35939,3547,0
38698,49396,0
17024,41182,0
36166,30664,0
46393,9436,1
19027,1785,0
28314,12417,0
2494,6409,0
11879,28907,0
47154,25177,1
43909,8449,0
3885,18625,0
41078,35553,1
5637,5792,0
51947,25000,1
38236,50544,1
49848,51875,0
16583,34185,1
49008,35818,0
1639,28698,0
44226,11099,1
38948,26434,1
23017,51293,0
38873,11560,0
15115,12038,0
48493,18161,0
8987,31554,0
35067,43975,0
44509,9612,0
28961,47843,0
17224,5695,1
42526,33302,1
26359,46176,0
21230,14659,0
15773,46944,1
42764,4688,1
24484,31649,1
9275,28632,0
18521,34392,0
37753,46813,0
37015,1060,0
23965,10042,1
48125,49020,1
21181,42371,0
43948,1630,1
15790,44262,1
26090,43776,0
11428,21459,0
374,44991,0
42825,25620,0
28908,22862,0
47899,50239,1
29574,38284,0
47618,11,1
46742,35520,0
19753,1163,0
51862,16990,0
28794,4968,0
47623,6379,1
8571,21159,1
42198,47031,0
16702,31261,1
33373,50630,0
2365,31282,1
52050,51355,0
47351,49759,1
45066,17167,1
34967,10864,1
36062,47093,0
15856,48879,0
9140,26272,0
21632,43122,1
22791,33491,1
33083,19194,0
11508,15544,0
39901,36557,1
49515,5030,1
43250,51351,0
28006,21942,1
7133,45336,1
24836,8545,0
45960,16219,0
51116,1667,1
6050,50555,0
49171,27111,1
17691,39579,0
11084,21753,1
28707,8080,0
1611,5542,1
13177,49538,1
14931,5359,1
38639,15585,0
20860,16080,0
39427,5449,0
4957,28974,1
18384,36946,1
34629,16178,0
3574,36867,0
33963,36033,0
36464,19657,1
36644,28611,1
33452,47365,0
22241,48773,0
51320,39053,1
47520,51913,0
7688,12304,1
33477,29592,0
41625,20899,0
12814,42237,1
44178,49164,0
23380,45891,1
21905,17458,0
10631,4928,0
12814,51327,1
46443,6233,1
23371,24498,0
28677,26869,1
4018,4440,0
18681,9878,0
39918,8278,1
22468,43952,0
12414,14222,1
6127,22126,0
11455,8867,1
15793,29178,0
48191,39246,1
44730,48762,0
44764,47037,1
30952,24158,0
28068,35265,1
28211,34052,1
27239,50631,0
13346,1243,1
12191,4156,0
38100,30919,0
43091,31147,1
13689,23864,1
52387,40385,0
9026,26005,1
802,11046,1
28718,21992,0
10028,26663,1
19613,20277,0
42218,41441,1
9686,11126,0
24889,38504,1
33822,47000,0
7625,23833,0
12649,22050,1
973,12051,1
4094,33258,1
26707,39721,0
42829,21651,0
25463,25611,0
350,43769,1
24951,31985,1
37519,32840,1
40899,47268,1
11696,22458,0
16877,2853,0
27691,37514,1
20866,23930,1
9500,16704,1
50687,1391,1
10749,48527,1
40403,18944,1
6576,17085,0
42549,2897,1
51910,8041,1
2264,12138,0
9344,18067,1
41483,27322,0
32004,11037,1
26284,11610,0
51995,44524,0
7555,41270,0
48019,41157,0
47606,11637,0
14514,33697,1
33832,33489,0
7601,20135,1
43114,45283,0
30210,35474,0
25726,14837,1
8001,43610,0
18422,51921,0
48346,33641,0
49955,33123,0
15134,16774,0
20860,4788,1
51840,32357,1
32555,46529,0
42977,15859,1
43481,4297,0
16964,16523,1
6154,9525,1
14841,4954,0
37045,11153,0
17359,51171,0
37149,30017,0
17976,16218,0
29902,29775,0
50208,29512,0
18054,29038,0
18531,10475,0
16827,35138,0
3262,4153,0
52388,48122,0
33227,10026,0
24976,13412,0
5309,1463,0
44978,16535,1
49508,1011,1
49020,11762,1
18641,43157,0
50603,52054,1
15518,47110,0
1965,25039,0
3948,5451,1
12531,46058,1
44863,34308,0
10789,23122,0
41498,37985,0
21518,599,0
20112,42828,0
51564,17067,1
44293,554,0
18097,4807,0
20743,47120,1
16282,33242,1
31989,12620,1
17993,37008,1
34542,33424,0
19664,20927,0
8511,22107,0
26614,38679,0
48916,29644,0
12990,34243,0
41558,44559,1
13203,40977,0
47342,13416,1
4537,13372,1
7186,37085,1
37159,28650,1
4850,29450,0
36257,1939,0
48379,26746,0
48566,18787,0
45815,52135,1
14302,23541,1
12507,37802,0
43023,50573,1
3131,2927,1
33740,17043,0
24153,15722,0
37486,18494,0
12553,24404,1
44053,9331,0
11762,18082,1
15784,4937,1
39611,7119,0
36335,50280,1
3987,619,1
1978,7315,1
27240,1969,1
6494,34538,0
3227,6855,0
35456,38805,0
48239,50173,0
1995,17417,1
35827,51761,0
32952,2383,1
22142,7162,0
29860,45504,0
11759,6522,0
4775,49166,1
37232,36747,1
2067,29168,0
49082,28681,0
45867,31173,0
2589,542,0
11783,24739,0
3457,8412,1
6176,41838,0
25803,47110,1
32922,32903,0
18389,8243,1
21415,9168,0
2330,52361,0
999,52189,0
5093,21983,1
44078,48504,1
4467,40098,0
17546,26944,1
29317,12414,1
45016,27461,0
17433,24120,0
7710,33735,1
27559,11046,1
34993,16146,0
33239,14245,0
24130,22302,0
18261,51046,0
35205,30692,1
46724,23222,0
13975,50825,1
3746,39299,1
40731,48600,0
29551,41182,1
4898,2501,1
42986,24309,1
21944,43960,0
14032,31882,0
11724,29648,0
23355,48009,0
6325,24155,0
9786,5168,1
14218,10833,1
26083,26977,0
4146,42564,1
31943,13475,0
35346,18665,0
51830,45760,0
404,52016,0
33502,45634,0
30373,51239,1
45569,42592,1
2071,13549,0
46945,5698,0
11657,32557,1
5911,28374,0
29516,10833,1
3763,30714,0
43261,36126,1
15039,9639,0
48565,17903,0
4203,24221,0
17253,1845,1
3535,52111,1
51602,23853,0
43460,17426,0
48601,47879,0
17683,7396,1
25792,49,0
39104,22190,0
30609,25,0
24758,4788,1
37556,31473,0
16684,45470,1
31343,2025,1
10609,46889,1
7911,26247,0
4537,48232,1
30731,789,1
17508,34468,0
45034,11926,0
13580,37875,0
6992,20105,1
51947,28307,1
13117,48449,0
28707,38608,0
34215,14500,0
36030,45837,0
46069,32168,0
10941,39156,0
28068,23525,1
20315,33330,0
14426,29452,1
12677,50657,0
6619,19883,1
28372,11064,0
42537,12132,1
3149,48631,0
16107,45336,1
11289,16733,0
4732,1172,0
52204,708,1
28883,42980,0
21575,5915,0
25393,9449,1
37834,27280,0
50296,25663,1
10539,46543,1
39894,28611,1
16440,17544,1
44587,17792,0
2904,48925,0
4869,31749,0
42406,38463,0
2914,10515,0
2772,48086,0
51570,14723,1
12084,22986,1
26818,37844,1
32496,51546,1
38891,29572,1
29279,42328,1
29936,25915,1
43426,35254,0
45340,11204,1
2140,27520,0
7386,13228,1
40419,28778,1
1816,7397,0
35043,46963,1
20743,10288,1
19985,32237,0
12795,20650,0
51383,49423,0
39257,7905,0
20287,35109,1
23515,18672,0
20493,8461,0
7293,38922,1
42346,33376,1
32848,22627,0
24359,50842,1
38330,14845,0
11920,13769,0
35604,16497,0
38346,47495,0
6447,11296,1
1958,44043,1
37503,48618,0
46714,36177,1
37623,50826,1
13628,15475,1
26537,26172,0
11286,46344,0
46240,15539,0
16440,14434,1
43948,37028,1
15085,4453,1
43266,8284,0
48819,18015,1
34165,48446,0
50918,10282,1
8753,12579,0
50447,44219,0
20679,37826,1
37754,7953,1
47673,42212,1
38393,23406,0
29839,12951,1
33567,37968,0
34725,9523,1
41691,5870,1
10703,18700,1
7299,36555,1
35938,49759,1
32234,28284,1
46447,23360,0
20791,51993,1
39299,23884,1
24936,39089,1
30455,16130,0
30248,45740,1
32605,4389,0
25479,3603,0
38132,4011,0
37626,26968,0
49905,34939,1
4194,30844,0
2607,35679,1
15011,49935,0
19806,33224,0
15117,24619,1
41687,36292,0
52347,1837,1
44458,17515,1
15343,19657,1
10266,46552,0
396,48155,0
44111,8612,0
44654,11509,0
25483,50218,0
42758,3967,1
20816,43496,1
40361,18459,0
44358,36250,0
43333,20754,0
49833,3040,0
48305,20597,1
21444,4502,0
1869,32952,1
18631,2843,0
22734,14429,0
25842,29199,0
23061,28368,0
